time,price,quantity
08:31:00.000001,23080.0,1,START_BUY
08:46:00.000001,23020.75,-1,EXIT-SIGNAL
08:51:00.000001,23005.75,-1,START_SELL
09:06:00.007083,22915.5,-1,ADD2_SELL
09:16:00.000001,22954.0,-1,ADD3_SELL
09:21:00.000001,22944.75,-1,ADD4_SELL
09:26:00.000001,22912.75,-1,ADD5_SELL
10:28:00.000001,22996.25,5,EXIT-SIGNAL
10:39:00.000001,23003.25,1,START_BUY
10:49:00.000001,23010.0,-1,PROGRAM_FLATTEN
